MO	Investigador	AVISTAJE	FOCAL_SAMPLE	ANIMAL_FOCAL	Especie	Anio	Date	Time	TOTAL	KU	KA	KI	KO	KK	PE	PL	PI	PA	BA	BO	BL	DL	DB	DN	DE	VI	VT	VN	RA	RK	KY	WA	PK	MO	NW	KL	AM	SAM	JM	IM	AF	SAF	JF	IF	AX	SAX	JX	IX	XX	TotalAM	TotalAF	TOTAL	tipo_subg
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	11:00	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	11:15	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	11:30	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	11:45	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	12:00	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	12:15	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	12:30	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	12:45	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	13:00	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	13:15	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	13:30	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	13:45	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	14:00	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	14:15	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	14:30	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	14:45	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	15:00	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	15:15	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	15:30	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	15:45	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	16:00	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	16:15	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	16:30	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	16:45	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	17:00	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	17:15	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	17:30	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	17:45	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02764	Isabel_Blazquez	AV02802	FS02763	Dulima	Ateles_hybridus	2010	05-03-2010	17:50	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	NA	NA	Ateles_hybridus	2010	06-03-2010	9:45	7	1	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	hembras
MO02765	Isabel_Blazquez	AV02807	FS02764	Bachue	Ateles_hybridus	2010	06-03-2010	10:00	7	1	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	hembras
MO02765	Isabel_Blazquez	AV02807	FS02764	Bachue	Ateles_hybridus	2010	06-03-2010	10:15	10	1	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO02765	Isabel_Blazquez	AV02807	FS02764	Bachue	Ateles_hybridus	2010	06-03-2010	10:30	10	1	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	11:30	10	1	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	11:45	8	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	12:00	8	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	12:15	8	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	12:30	8	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	12:45	8	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	13:00	8	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	13:15	8	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	13:30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	13:45	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	14:00	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	14:15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	14:30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	14:45	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	15:00	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	15:15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	15:30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	15:45	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	16:00	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	16:15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	16:30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	16:45	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	17:00	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	17:15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	17:30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02765	Isabel_Blazquez	AV02807	FS02765	Poleko	Ateles_hybridus	2010	06-03-2010	17:45	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02767	Isabel_Blazquez	AV02813	FS02766	Violeta	Ateles_hybridus	2010	08-03-2010	14:30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02767	Isabel_Blazquez	AV02813	FS02766	Violeta	Ateles_hybridus	2010	08-03-2010	14:45	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02767	Isabel_Blazquez	AV02813	FS02766	Violeta	Ateles_hybridus	2010	08-03-2010	15:00	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02767	Isabel_Blazquez	AV02813	FS02766	Violeta	Ateles_hybridus	2010	08-03-2010	15:15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02767	Isabel_Blazquez	AV02813	FS02766	Violeta	Ateles_hybridus	2010	08-03-2010	15:30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02767	Isabel_Blazquez	AV02813	FS02766	Violeta	Ateles_hybridus	2010	08-03-2010	15:45	6	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	mixto
MO02767	Isabel_Blazquez	AV02813	FS02766	Violeta	Ateles_hybridus	2010	08-03-2010	16:00	6	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	mixto
MO02767	Isabel_Blazquez	AV02813	FS02766	Violeta	Ateles_hybridus	2010	08-03-2010	16:15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02767	Isabel_Blazquez	AV02813	FS02766	Violeta	Ateles_hybridus	2010	08-03-2010	16:30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02767	Isabel_Blazquez	AV02813	FS02766	Violeta	Ateles_hybridus	2010	08-03-2010	16:45	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02767	Isabel_Blazquez	AV02813	FS02766	Violeta	Ateles_hybridus	2010	08-03-2010	17:00	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02767	Isabel_Blazquez	AV02813	FS02766	Violeta	Ateles_hybridus	2010	08-03-2010	17:15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	7:45	6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	8:00	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	8:15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	8:30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	8:45	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	9:00	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	9:15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	9:30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	9:45	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	10:00	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	10:15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	10:30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	10:45	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	11:00	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	11:15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	11:30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	11:45	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	12:00	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	12:15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	12:30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	12:45	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
MO02768	Isabel_Blazquez	AV02814	FS02767	Kumanday	Ateles_hybridus	2010	09-03-2010	13:00	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	mixto
