year	mes	month	periodo	median	mean	max	variance	sd	n.dias	n.registros	medianf	meanf	maxf	variancef	sdf	medianm	meanm	maxm	variancem	sdm	area_m2	area_m2_ha	fruits_comp	fruits_comp_indiv	fruits_comp_q	area_m2_p	area_m2_np	area_m2_10g	avg_fis_rate	sd_fis	avg_fus_rate	sd_fus	p_M	sd_M	p_F	sd_F
2014	Ene	1	p1	4	3.955555556	5	0.588888889	0.767390962	1	45	0	0.266666667	1	0.2	0.447213595	4	3.688888889	4	0.219191919	0.468179366	NA	NA	NA	NA	100	NA	NA	NA	0.069284065	0.097982464	0.319284065	0.255570927	0.320833333	0.246663786	0.679166667	0.246663786
2014	Ene	1	p2	3	4.458658346	13	12.15805382	3.486840091	6	641	3	2.928237129	1	0.2	0.447213595	4	3.688888889	4	0.219191919	0.468179366	3.515146266	0.66955167	85.72	1	84.83412322	0.245523993	3.269622273	0.955254641	0.364253053	0.336227158	0.352896336	0.332823964	0.211536557	0.252194074	0.788463443	0.252194074
2014	Feb	2	p1	6	5.275626424	11	10.59950426	3.255687986	8	1317	4	3.157175399	7	2.862055237	1.691760987	2	2.118451025	5	3.064986049	1.750710156	4.860569864	0.925822831	84.07	0.796875	81.93146417	0.302882584	4.55768728	1.144391966	0.735294118	0.750432401	1	1.732050808	0.241025641	0.246254284	0.758974359	0.246254284
2014	Feb	2	p2	2	5.241196013	18	32.57808899	5.707721874	7	1505	1	2.940199336	7	2.862055237	1.691760987	2	2.118451025	5	3.064986049	1.750710156	3.983837142	0.758826122	84.07	0.83019449	87.46736292	0.465594329	3.518242813	1.199962865	0.636301538	1.293793109	0.60184848	1.242792107	0.404401826	0.352040289	0.595598174	0.352040289
2014	Mar	3	p1	2	2.971603991	8	3.34251102	1.828253544	9	1303	2	2.005372218	5	1.255731486	1.120594256	1	0.966231773	4	1.393636097	1.180523654	3.046583441	0.580301608	88.93	0.783409069	83.84030418	0.25491593	2.79166751	1.359945638	0.160584919	0.138297425	0.233755651	0.200455217	0.203162946	0.320122832	0.796837054	0.320122832
2014	Mar	3	p2	1	2.048429319	8	2.863968696	1.692326415	8	764	1	1.589005236	5	1.255731486	1.120594256	1	0.966231773	4	1.393636097	1.180523654	3.245554687	0.618200893	88.93	0.904932935	93.70229008	0.442337613	2.803217074	1.612135108	0.161887391	0.169121305	0.17061295	0.143977234	0.097918225	0.186774235	0.902081775	0.186774235
2014	Abr	4	p1	2	2.924242424	5	3.548018648	1.883618499	1	66	2	2.484848485	4	1.945920746	1.394962632	0	0.439393939	1	0.25011655	0.500116537	1.736008102	0.33066821	91.54	0.928645178	66.66666667	0.417746019	1.318262083	0.476915587	0.098969072	0.221301573	0.346459326	0.265850065	0.473595128	0.351185002	0.526404872	0.351185002
2014	Abr	4	p2	2	3.333333333	9	10.57174638	3.25142221	2	900	1	1.995555556	4	1.945920746	1.394962632	0	0.439393939	1	0.25011655	0.500116537	NA	NA	NA	0.666666667	92.53246753	NA	NA	NA	0	0	0.205180621	0.009664047	0.261135802	0.248653385	0.738864198	0.248653385
2014	May	5	p1	3	5.2125	14	21.71377152	4.659803807	5	640	2	2.7171875	7	6.872943564	2.621629944	3	2.4953125	7	5.49606563	2.344368919	2.008466518	0.382565051	90.24	0.932007576	94.89795918	0.300748785	1.707717733	0.487868027	0.355220829	0.557175779	0.453292761	0.602343369	0.544872525	0.385494095	0.455127475	0.385494095
2014	May	5	p2	1	2.916167665	12	9.640958084	3.104989224	4	501	1	1.988023952	7	6.872943564	2.621629944	3	2.4953125	7	5.49606563	2.344368919	1.487332687	0.283301464	90.24	0.944852941	87.65690377	0.223876883	1.263455804	0.428974813	0.265217909	0.203287116	0.32073089	0.224394278	0.167141475	0.213456918	0.832858525	0.213456918
2014	Jun	6	p1	1	1.468446602	4	0.853016559	0.923588956	6	412	1	0.796116505	2	0.571469067	0.755955731	0	0.672330097	4	1.262200883	1.12347714	1.995795406	0.380151506	70.76	0.8208167	90.96045198	0.400234681	1.595560725	0.409918028	0.188922122	0.158377737	0.268077588	0.173707009	0.312452234	0.344817792	0.687547766	0.344817792
2014	Jun	6	p2	2	1.604571429	3	0.388079765	0.622960484	9	875	2	1.544	2	0.571469067	0.755955731	0	0.672330097	4	1.262200883	1.12347714	1.808691101	0.344512591	70.76	0.738866404	65.53755523	0.237035287	1.571655814	1.292142867	0.160048201	0.18703576	0.160048201	0.18703576	0.05	0.205155082	0.95	0.205155082
2014	Jul	7	p1	1	1.863760218	6	1.924114627	1.38712459	8	734	1	1.385558583	3	0.564647914	0.751430578	0	0.478201635	3	0.915622409	0.956881607	3.31321267	0.631088128	62.47	0.739093296	57.05521472	0.701116303	2.612096367	1.870594932	0.293454512	0.375672103	0.107883345	0.183191452	0.371798966	0.361940012	0.628201034	0.361940012
2014	Jul	7	p2	1	1.451448041	8	1.553906682	1.246557934	11	1174	1	1.117546848	3	0.564647914	0.751430578	0	0.478201635	3	0.915622409	0.956881607	3.255062205	0.620011849	62.47	0.751576568	66.31439894	0.580897217	2.674164987	1.273477963	0.066768293	0.115088491	0.081402439	0.150777188	0.089975845	0.234736168	0.910024155	0.234736168
2014	Ago	8	p1	2	2.235763098	5	1.514477809	1.230641219	8	878	1	0.717539863	2	0.636202835	0.797623241	2	1.518223235	3	0.963749633	0.981707509	2.997302858	0.57091483	41.63	0.539778427	36.40350877	0.366738405	2.630564454	0.837487549	0.151428571	0.188230564	0.107974882	0.140744133	0.372149837	0.407342404	0.627850163	0.407342404
2014	Ago	8	p2	1	1.612051176	6	1.927881134	1.388481593	9	2423	1	1.029715229	2	0.636202835	0.797623241	2	1.518223235	3	0.963749633	0.981707509	4.71650792	0.898382461	41.63	0.424541084	46.96802646	0.2686996	4.44780832	1.234123864	0.8056386	1.780695729	0.750148195	1.728969608	0.303200692	0.402403708	0.696799308	0.402403708
2014	Sep	9	p1	2	2.724440895	7	2.367651566	1.538717507	8	1252	1	1.251597444	3	1.006991851	1.003489836	1	1.47284345	4	1.211891828	1.100859586	5.372031397	1.023244076	76.35	0.433653506	84.64467005	0.259245311	5.112786086	2.528585347	0.549214214	0.821894974	0.690566764	0.92497794	0.447492063	0.37983944	0.552507937	0.37983944
2014	Sep	9	p2	1	2.310447761	8	3.161205177	1.777977834	6	1340	1	1.102238806	3	1.006991851	1.003489836	1	1.47284345	4	1.211891828	1.100859586	1.587021906	0.302289887	76.35	0.663740515	59.37090433	0.581351216	1.00567069	0.954567055	0.140340645	0.095403086	0.092251757	0.101255751	0.341429818	0.36252903	0.658570182	0.36252903
2014	Oct	10	p1	2	2.402332362	10	5.169885147	2.273738144	10	1372	1	1.354956268	5	1.450135884	1.204215879	0	1.047376093	6	2.147279762	1.465359943	2.918352629	0.555876691	59.91	0.442271871	49.57118353	0.663715333	2.254637296	1.610166977	0.19711162	0.205970151	0.140763841	0.163220204	0.298712189	0.367566667	0.701287811	0.367566667
2014	Oct	10	p2	2	2.396070321	10	3.628680194	1.904909498	9	967	1	1.467425026	5	1.450135884	1.204215879	0	1.047376093	6	2.147279762	1.465359943	2.473304649	0.471105647	59.91	0.457570313	71.59533074	0.344714587	2.128590063	1.197455473	0.177082598	0.134639919	0.12057971	0.171345295	0.297706583	0.322913399	0.702293417	0.322913399
2014	Nov	11	p1	3	4.083413231	17	13.64658642	3.694128641	8	1043	2	2.826462128	12	6.10709179	2.471253081	1	1.256951103	5	2.17959415	1.476344862	3.512919696	0.669127561	73.18	0.691742739	75.68533969	0.313887347	3.199032349	1.240600956	0.264669364	0.190964106	0.129190557	0.09245626	0.327864283	0.305423087	0.672135717	0.305423087
2014	Nov	11	p2	2	2.406926407	7	3.045499102	1.745135841	9	924	1	1.58982684	12	6.10709179	2.471253081	1	1.256951103	5	2.17959415	1.476344862	3.29065725	0.626791857	73.18	0.795489162	67	0.38546128	2.90519597	1.477152689	0.226480926	0.245240966	0.122238256	0.151266639	0.259665686	0.30642343	0.740334314	0.30642343
2014	Dic	12	p1	2	2.125237192	6	2.46337328	1.569513708	8	527	1	1.060721063	4	0.669309745	0.818113528	1	1.064516129	4	1.714460935	1.309374253	1.678450234	0.319704806	48.47	0.437294601	42.91845494	0.40429668	1.274153554	0.407094714	0.363671397	0.081931158	0.398197531	0.22891623	0.394002906	0.352373958	0.605997094	0.352373958
2014	Dic	12	p2	1	3.063829787	10	12.47026732	3.531326567	2	235	1	2.272340426	4	0.669309745	0.818113528	1	1.064516129	4	1.714460935	1.309374253	2.545503027	0.484857719	48.47	0.322226345	57.8125	0.34109632	2.204406707	0.796945694	0.269932256	0.213716484	0.269932256	0.213716484	0.126666667	0.208737215	0.873333333	0.208737215
2015	Ene	1	p1	2	3.473684211	9	6.715133157	2.591357397	6	418	2	2.69138756	6	2.453690636	1.566426071	0	0.782296651	3	1.249853706	1.117968562	4.345650646	0.82774298	91.33	0.199049317	83.96946565	0.586573928	3.759076718	0.763737026	0.078947368	0.157894737	0.137426901	0.210607522	0.273604269	0.309231038	0.726395731	0.309231038
2015	Ene	1	p2	2	1.955844156	5	1.370441017	1.170658369	6	385	1	1.493506494	6	2.453690636	1.566426071	0	0.782296651	3	1.249853706	1.117968562	5.882557464	1.120487136	91.33	0.80002405	93.80053908	0.568171117	5.314386347	0.853737722	0.121428571	0.192459908	0.19354067	0.229126911	0.291710758	0.39954153	0.708289242	0.39954153
2015	Feb	2	p1	2	4.335051546	12	16.30234931	4.037616786	9	582	1	2.798969072	8	7.217692567	2.686576365	1	1.536082474	4	2.311088241	1.520226378	3.881990597	0.73942678	96.12	0.893659947	97.87234043	0.499746161	3.382244437	0.610616983	0	0	0	0	0.286412512	0.266039962	0.713587488	0.266039962
2015	Feb	2	p2	4	6.400809717	16	26.60981679	5.158470392	6	494	3	4.439271255	8	7.217692567	2.686576365	1	1.536082474	4	2.311088241	1.520226378	3.587917235	0.683412807	96.12	0.98015873	90	0.298698642	3.289218594	1.366113537	0.344978024	0.34192132	0.228626339	0.222606059	0.281680162	0.250610748	0.718319838	0.250610748
2015	Mar	3	p1	4	4.159279778	8	4.957951214	2.226645732	6	722	2	2.929362881	5	3.538692797	1.881141355	1	1.229916898	4	1.017799993	1.00886074	2.664228445	0.507472085	93.46	0.939450252	92.71523179	0.270624781	2.393603664	1.331238923	0.152380952	0.208656212	0.251350025	0.234113856	0.236122921	0.295830285	0.763877079	0.295830285
2015	Mar	3	p2	6	4.530612245	7	6.295918367	2.509166867	3	49	3	2.081632653	5	3.538692797	1.881141355	1	1.229916898	4	1.017799993	1.00886074	2.382381994	0.453787046	93.46	0.798537234	100	0.333419698	2.048962296	0.760979191	0.25	0.353553391	0.25	0.353553391	0.679300292	0.281260846	0.320699708	0.281260846
2015	Abr	4	p1	3	2.282555283	4	1.405187543	1.185406067	7	407	1	1.518427518	4	1.077861561	1.038201118	1	0.764127764	3	0.771813461	0.878529147	1.952134357	0.371835116	91.88	1	91.13300493	0.283151852	1.668982506	0.494702095	0.091578947	0.115482848	0.119814241	0.166434515	0.161095636	0.212431551	0.838904364	0.212431551
2015	Abr	4	p2	1	1.261111111	3	0.550015475	0.741630282	7	360	1	1.261111111	4	1.077861561	1.038201118	1	0.764127764	3	0.771813461	0.878529147	2.319683369	0.441844451	91.88	0.935127133	92.3943662	0.433127666	1.886555703	0.505071054	0	0	0	0	0	0	1	0
2015	May	5	p1	1	1.418449198	5	0.623862652	0.789849765	8	748	1	1.295454545	2	0.261987343	0.511846992	0	0.122994652	4	0.45607027	0.675329749	1.724594624	0.328494214	81.36	0.958357321	78.70216306	0.359685216	1.364909408	0.476069211	0.190767974	0.1951657	0.057418699	0.071116431	0.079576976	0.126384369	0.920423024	0.126384369
2015	May	5	p2	2	1.4606866	3	0.599062499	0.773991279	13	903	1	0.964562569	2	0.261987343	0.511846992	0	0.122994652	4	0.45607027	0.675329749	1.252612383	0.238592835	81.36	0.827522837	83.27444052	0.394744737	0.857867646	0.462443194	0.072932675	0.111648863	0.064743162	0.091835852	0.27184265	0.377716053	0.72815735	0.377716053
2015	Jun	6	p1	1	1.187772926	4	1.197042825	1.094094523	5	229	1	0.593886463	2	0.35627825	0.596890484	0	0.593886463	2	0.593120355	0.770143075	1.475821474	0.281108852	65.11	0.866472743	74.76038339	0.327334309	1.148487165	0.832949473	0.026548673	0.053097345	0.053097345	0.10619469	0.387271689	0.373786308	0.612728311	0.373786308
2015	Jun	6	p2	1	1.036535859	3	0.476983105	0.690639635	9	739	0	0.424898512	2	0.35627825	0.596890484	0	0.593886463	2	0.593120355	0.770143075	1.357515223	0.258574328	65.11	0.676513847	58.59872611	0.345480109	1.012035114	0.856392106	0.039984592	0.080316358	0.041161616	0.081411438	0.552188552	0.455215522	0.447811448	0.455215522
2015	Jul	7	p1	1	1.210137276	4	0.2718633	0.521405121	10	947	1	1.043294615	2	0.250766301	0.500765715	0	0.166842661	2	0.166637272	0.408212288	1.029777901	0.196148172	74.14	0.59494937	74.9068323	0.24789656	0.781881341	0.550845923	0.107690965	0.197813864	0.170848859	0.205112375	0.222133758	0.353549899	0.777866242	0.353549899
2015	Jul	7	p2	1	0.907692308	4	0.348288716	0.590159907	6	455	0	0.27032967	2	0.250766301	0.500765715	0	0.166842661	2	0.166637272	0.408212288	2.461316606	0.468822211	74.14	0.634178806	69.65517241	0.252936561	2.208380045	0.800567221	0.15	0.335410197	0.081355932	0.181917395	0.791086351	0.400179695	0.208913649	0.400179695
2015	Ago	8	p1	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.069612656	0.394211934	NA	0.433566841	NA	0.317251755	1.752360901	1.059828763	0.071428571	0.142857143	0.071428571	0.142857143	0.473432616	0.417183209	0.526567384	0.417183209
2015	Ago	8	p2	2	1.746724891	4	2.084693174	1.443846659	4	229	1	0.908296943	NA	NA	NA	NA	NA	NA	NA	NA	1.155392631	0.220074787	NA	NA	80	0.267261705	0.888130925	0.677965833	0.142857143	0.285714286	0.384024578	0.443461765	0.410784314	0.339752839	0.589215686	0.339752839
2015	Sep	9	p1	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.759569409	0.335156078	NA	0.707602339	NA	0.272814149	1.48675526	0.703498652	0.115476056	0.143992617	0.074380165	0.148760331	0.030590717	0.096387313	0.969409283	0.096387313
2015	Sep	9	p2	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.460453288	0.278181579	NA	NA	NA	0.38088189	1.079571398	0.655307938	NA	NA	NA	NA	NA	NA	NA	NA
2015	Oct	10	p1	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.120745342	0.16785914	0	0	0.090909091	0.245338441	0.909090909	0.245338441
2015	Oct	10	p2	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	Nov	11	p1	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.518720247	0.479756238	NA	NA	NA	0.159169077	2.35955117	0.437047944	0.204597701	0.206934862	0.271264368	0.235023042	0.14088729	0.247804018	0.85911271	0.247804018
2015	Nov	11	p2	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.255811462	0.429678374	NA	NA	NA	0.225672403	2.030139059	0.298258513	NA	NA	NA	NA	NA	NA	NA	NA
2015	Dic	12	p1	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.142334314	0.408063679	NA	NA	NA	0.201353269	1.940981045	0.340585692	0.176615553	0.214269261	0.208652793	0.262671064	0.22	0.277593699	0.78	0.277593699
2015	Dic	12	p2	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.668939734	0.508369473	NA	NA	NA	0.16125067	2.507689063	0.499967694	NA	NA	NA	NA	NA	NA	NA	NA
2016	Ene	1	p1	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.840374242	0.541023665	NA	NA	NA	0.166471753	2.673902489	0.591489	0.136363636	NA	0.136363636	NA	0.680412371	0.241367275	0.319587629	0.241367275
2016	Ene	1	p2	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.582155396	0.491839123	NA	NA	NA	0.234648736	2.34750666	0.799145497	NA	NA	NA	NA	NA	NA	NA	NA
2016	Feb	2	p1	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.775855158	0.528734316	NA	NA	NA	0.229711155	2.546144004	1.122959501	0.163337547	0.069369768	0.10619469	0.150181971	0.163461538	0.280328564	0.836538462	0.280328564
2016	Feb	2	p2	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.94233254	0.560444293	NA	NA	NA	0.191496884	2.750835657	1.090784763	NA	NA	NA	NA	NA	NA	NA	NA
2016	Mar	3	p1	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.716825941	0.517490655	NA	NA	NA	0.196761915	2.520064026	1.010119654	0.315789474	0.446593757	0.315789474	0.446593757	0.722222222	0.332149197	0.277777778	0.332149197
2016	Mar	3	p2	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Abr	4	p1	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.754093419	0.334113032	NA	NA	NA	0.183833354	1.570260066	0.439777755	0.042553191	0.07370429	0.310992908	0.185772625	0.470075758	0.25656507	0.529924242	0.25656507
2016	Abr	4	p2	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.398961745	0.266468904	NA	NA	NA	0.205621463	1.193340283	0.578716946	NA	NA	NA	NA	NA	NA	NA	NA
2016	May	5	p1	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4345215	0.27324219	NA	NA	NA	0.202680112	1.231841388	0.705546507	0.041666667	0.072168784	0.25	0.125	0.240007411	0.153629551	0.759992589	0.153629551
2016	May	5	p2	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.60187755	0.114643343	NA	NA	NA	0.185362537	0.416515013	0.346988589	NA	NA	NA	NA	NA	NA	NA	NA
2016	Jun	6	p1	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.935132199	0.178120419	NA	NA	NA	0.225409159	0.70972304	0.6417992	0.170556341	0.069842787	0.301508722	0.191084258	0.519826518	0.405534538	0.480173482	0.405534538
2016	Jun	6	p2	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.125089215	0.595255089	NA	NA	NA	0.177605685	2.94748353	1.339276002	NA	NA	NA	NA	NA	NA	NA	NA
2016	Jul	7	p1	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.483873119	0.473118689	NA	NA	NA	0.185703092	2.298170027	0.708079055	0.100564972	0.100004788	0.1	0.173205081	0.137557078	0.297644512	0.862442922	0.297644512
2016	Jul	7	p2	3	2.266666667	3	1.114089347	1.055504309	3	195	3	2.266666667	NA	NA	NA	NA	NA	NA	NA	NA	1.494915434	0.284745797	NA	NA	74.28571429	0.176966426	1.317949008	0.516852988	0.05	0.08660254	0	0	0	0	1	0
2016	Ago	8	p1	2	3.789473684	11	11.07551487	3.327989614	9	760	2	2.615789474	7	5.180251023	2.276016481	1	1.173684211	4	1.611427779	1.269420253	0.772943802	0.147227391	64.82	0.808510638	74.43181818	0.201804423	0.571139379	0.437184934	0.179138844	0.215724292	0.27669982	0.150534119	0.08679962	0.163045951	0.91320038	0.163045951
2016	Ago	8	p2	2	2.80620155	7	3.991886947	1.997970707	7	645	2	1.855813953	7	5.180251023	2.276016481	1	1.173684211	4	1.611427779	1.269420253	1.190374246	0.226737952	64.82	0.813733697	57.30337079	0.391909659	0.798464587	0.668860999	0.249118605	0.132545486	0.157707185	0.077826462	0.208614315	0.2497823	0.791385685	0.2497823
2016	Sep	9	p1	2	3.295343137	9	6.132297305	2.476347574	9	816	2	2.18504902	7	2.582892758	1.607138064	1	1.110294118	4	1.803771202	1.343045495	1.149334486	0.218920854	69.3	0.695265878	74.04255319	0.275909633	0.873424853	0.271785968	0.069329772	0.097534691	0.273870811	0.191966302	0.33815455	0.270807815	0.66184545	0.270807815
2016	Sep	9	p2	1	1.923728814	4	1.208607722	1.099366964	6	472	1	1.044491525	7	2.582892758	1.607138064	1	1.110294118	4	1.803771202	1.343045495	1.577099823	0.300399966	69.3	0.803419808	57.91139241	0.177739303	1.39936052	0.320215852	0.201802022	0.22796194	0.207737642	0.180819258	0.467514124	0.368465942	0.532485876	0.368465942
2016	Oct	10	p1	2	2.615288221	8	2.375023192	1.541111025	7	798	1	1.697994987	6	1.244939513	1.115768575	1	0.917293233	3	0.730917633	0.85493721	1.225058971	0.233344566	69.31	0.504959386	66.95095949	0.183339004	1.041719967	0.20533516	0.136474164	0.140554276	0.206281662	0.188744581	0.251488095	0.324665516	0.748511905	0.324665516
2016	Oct	10	p2	1	1.673568819	5	0.754288346	0.868497752	8	821	1	1.053593179	6	1.244939513	1.115768575	1	0.917293233	3	0.730917633	0.85493721	1.398638964	0.266407422	69.31	0.672512136	71.20954003	0.19428844	1.204350524	0.257238181	0.272938467	0.191042359	0.403252181	0.356467892	0.38797881	0.43225018	0.61202119	0.43225018
2016	Nov	11	p1	2	2.328877005	6	2.842163664	1.685871781	9	748	1	1.477272727	5	1.59386029	1.262481798	1	0.851604278	3	0.624535575	0.790275633	1.098427981	0.209224377	62.9	0.715620481	58.69242199	0.196685029	0.901742952	0.411327961	0.118682796	0.15553474	0.237962963	0.260588524	0.40640346	0.304714572	0.59359654	0.304714572
2016	Nov	11	p2	2	2.582914573	10	5.579103572	2.36201261	8	597	1	1.917922948	5	1.59386029	1.262481798	1	0.851604278	3	0.624535575	0.790275633	1.223400155	0.233028601	62.9	0.640853461	69.75609756	0.209481442	1.013918713	0.430432386	0.153336509	0.156104264	0.323997579	0.312385447	0.136529207	0.198070855	0.863470793	0.198070855
2016	Dic	12	p1	3	3.231958763	8	4.318149125	2.07801567	4	388	2	1.974226804	4	1.689256507	1.29971401	1	1.257731959	4	0.946322491	0.972791083	1.550424531	0.295318958	73.48	0.764742928	79.85865724	0.274030497	1.276394034	0.455273244	0.217612309	0.207727383	0.418804258	0.189358889	0.252045177	0.211472398	0.747954823	0.211472398
2016	Dic	12	p2	3	3.570731707	8	6.656353987	2.579991083	8	410	3	2.887804878	4	1.689256507	1.29971401	1	1.257731959	4	0.946322491	0.972791083	2.110920346	0.402080066	73.48	0.862918017	54.4973545	0.226466007	1.884454339	0.605362451	0.131305157	0.167284347	0.355058576	0.314863971	0.142451499	0.219758843	0.857548501	0.219758843
2017	Ene	1	p1	3	3.086477987	7	4.107470411	2.02668952	8	636	2	2.273584906	5	1.547080672	1.243816977	0	0.812893082	3	1.364935869	1.168304699	3.879134362	0.738882736	88.51	0.699235714	88	0.647680018	3.231454343	1.424882435	0	0	0	0	0.108	0.178478417	0.892	0.178478417
2017	Ene	1	p2	4	5.148148148	9	8.417989418	2.901377159	9	747	4	3.666666667	5	1.547080672	1.243816977	0	0.812893082	3	1.364935869	1.168304699	3.816714304	0.726993201	88.51	0.844759603	NA	0.349427392	3.467286912	0.936671444	0.068965517	0.11945178	0.05	0.08660254	0.22343644	0.188281563	0.77656356	0.188281563
2017	Feb	2	p1	NA	NA	NA	NA	NA	8	705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.215575768	1.183919194	NA	NA	NA	0.315966693	5.899609075	1.059230467	NA	NA	NA	NA	NA	NA	NA	NA
