Fecha arreglada	Fecha	Avistaje	MO	Individuo	Sexo	Categoria	Grupo	Duracion evento	Item
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	1	Hojas
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	4	Hojas
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	3	Hojas
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	3	Hojas
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	6	Frutos
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	6	Madera
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	6	Hojas
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	5	Madera
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	3	Frutos
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	24	Frutos
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	9	Hojas
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	2	Hojas
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	1	Hojas
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	1	Hojas
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	10	Hojas
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	1	Hojas
Mar-2010	10-Mar-2010	AV02816	MO02769	Nawal	M	AM	SJ1	7	Hojas
Mar-2010	13-Mar-2010	AV02539	MO02522	Violeta	F	AF	SJ1	29	Madera
Mar-2010	13-Mar-2010	AV02539	MO02522	Violeta	F	AF	SJ1	4	Hojas
Mar-2010	13-Mar-2010	AV02539	MO02522	Violeta	F	AF	SJ1	1	Hojas
Mar-2010	13-Mar-2010	AV02539	MO02522	Violeta	F	AF	SJ1	13	Frutos
Mar-2010	13-Mar-2010	AV02539	MO02522	Violeta	F	AF	SJ1	4	Frutos
Mar-2010	13-Mar-2010	AV02539	MO02522	Violeta	F	AF	SJ1	1	Hojas
Mar-2010	13-Mar-2010	AV02539	MO02522	Violeta	F	AF	SJ1	1	Otros
Mar-2010	13-Mar-2010	AV02539	MO02522	Violeta	F	AF	SJ1	2	Hojas
Mar-2010	13-Mar-2010	AV02539	MO02522	Violeta	F	AF	SJ1	5	Frutos
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	9	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	6	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	4	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	4	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	6	Frutos
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	2	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	4	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	16	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	2	Frutos
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	1	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	6	Frutos
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	4	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	5	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	1	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	2	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	1	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	1	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	26	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	15	Frutos
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	5	Indeterminado
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	1	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	4	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	1	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	13	Frutos
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	1	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	8	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	2	Hojas
Mar-2010	14-Mar-2010	AV02825	MO02773	Dulima	F	AF	SJ1	1	Hojas
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	9	Frutos
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	1	Hojas
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	11	Flores
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	4	Hojas
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	2	Hojas
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	4	Frutos
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	1	Hojas
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	2	Hojas
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	1	Hojas
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	1	Hojas
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	9	Frutos
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	3	Hojas
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	3	Hojas
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	10	Flores
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	7	Flores
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	1	Flores
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	12	Frutos
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	1	Hojas
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	3	Frutos
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	1	Frutos
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	1	Hojas
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	2	Hojas
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	3	Hojas
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	1	Hojas
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	1	Hojas
Mar-2010	15-Mar-2010	AV02829	MO02774	Nawal	M	AM	SJ1	2	Frutos
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	4	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	22	Flores
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	2	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	2	Flores
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	2	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	5	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	4	Frutos
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	3	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	4	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	2	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	4	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	1	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	1	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	19	Frutos
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	2	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	1	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	1	Otros
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	2	Frutos
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	4	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	1	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	3	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	13	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	3	Hojas
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	1	Frutos
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	1	Frutos
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	1	Frutos
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	1	Frutos
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	10	Frutos
Mar-2010	16-Mar-2010	AV02546	MO02525	Nawal	M	AM	SJ1	12	Frutos
Mar-2010	19-Mar-2010	AV02547	MO02528	Violeta	F	AF	SJ1	143	Frutos
Mar-2010	19-Mar-2010	AV02547	MO02528	Violeta	F	AF	SJ1	1	Frutos
Mar-2010	19-Mar-2010	AV02547	MO02528	Violeta	F	AF	SJ1	2	Hojas
Mar-2010	19-Mar-2010	AV02547	MO02528	Violeta	F	AF	SJ1	1	Madera
Mar-2010	19-Mar-2010	AV02547	MO02528	Violeta	F	AF	SJ1	2	Madera
Mar-2010	19-Mar-2010	AV02547	MO02528	Violeta	F	AF	SJ1	2	Madera
Mar-2010	19-Mar-2010	AV02547	MO02528	Violeta	F	AF	SJ1	2	Madera
Mar-2010	19-Mar-2010	AV02547	MO02528	Violeta	F	AF	SJ1	3	Hojas
Mar-2010	19-Mar-2010	AV02547	MO02528	Violeta	F	AF	SJ1	1	Hojas
Mar-2010	19-Mar-2010	AV02547	MO02528	Violeta	F	AF	SJ1	2	Hojas
Mar-2010	20-Mar-2010	AV02548	MO02529	Poleko	M	AM	SJ1	3	Hojas
Mar-2010	20-Mar-2010	AV02548	MO02529	Poleko	M	AM	SJ1	1	Frutos
Mar-2010	20-Mar-2010	AV02548	MO02529	Poleko	M	AM	SJ1	1	Hojas
Mar-2010	20-Mar-2010	AV02548	MO02529	Poleko	M	AM	SJ1	2	Hojas
Mar-2010	20-Mar-2010	AV02548	MO02529	Poleko	M	AM	SJ1	3	Hojas
Mar-2010	20-Mar-2010	AV02548	MO02529	Poleko	M	AM	SJ1	1	Hojas
Mar-2010	20-Mar-2010	AV02548	MO02529	Poleko	M	AM	SJ1	2	Frutos
Mar-2010	20-Mar-2010	AV02548	MO02529	Poleko	M	AM	SJ1	1	Hojas
Mar-2010	20-Mar-2010	AV02548	MO02529	Poleko	M	AM	SJ1	7	Frutos
Mar-2010	20-Mar-2010	AV02548	MO02529	Poleko	M	AM	SJ1	16	Hojas
Mar-2010	20-Mar-2010	AV02548	MO02529	Poleko	M	AM	SJ1	3	Hojas
Mar-2010	20-Mar-2010	AV02548	MO02529	Poleko	M	AM	SJ1	10	Hojas
Mar-2010	20-Mar-2010	AV02548	MO02529	Poleko	M	AM	SJ1	1	Hojas
Mar-2010	20-Mar-2010	AV02548	MO02529	Poleko	M	AM	SJ1	1	Frutos
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	12	Frutos
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	1	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	2	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	1	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	1	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	1	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	1	Frutos
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	2	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	2	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	2	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	3	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	3	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	2	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	1	Frutos
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	1	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	5	Frutos
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	1	Frutos
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	2	Frutos
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	15	Frutos
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	7	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	1	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	9	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	1	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	3	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	1	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	9	Frutos
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	2	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	3	Hojas
Mar-2010	21-Mar-2010	AV02843	MO02780	Roko	M	SAM	SJ1	9	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	2	Frutos
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	16	Frutos
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	2	Frutos
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	5	Frutos
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	23	Flores
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	7	Frutos
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	5	Flores
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	3	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	4	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	2	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	6	Frutos
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	1	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	1	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	8	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	1	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	1	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	1	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	8	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	1	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	3	Frutos
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	8	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	4	Flores
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	2	Flores
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	1	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	4	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	1	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	30	Frutos
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	1	Hojas
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	5	Frutos
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	10	Frutos
Mar-2010	22-Mar-2010	AV02845	MO02781	Bachue	F	AFD	SJ1	2	Hojas
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	8	Frutos
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	4	Frutos
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	1	Hojas
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	20	Flores
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	14	Flores
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	1	Frutos
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	1	Frutos
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	4	Frutos
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	1	Frutos
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	5	Frutos
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	22	Frutos
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	3	Hojas
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	1	Hojas
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	4	Frutos
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	15	Frutos
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	1	Hojas
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	2	Hojas
Mar-2010	23-Mar-2010	AV02847	MO02782	Wampi	M	AM	SJ1	2	Hojas
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	12	Hojas
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	1	Hojas
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	27	Flores
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	9	Flores
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	17	Flores
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	17	Hojas
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	12	Indeterminado
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	6	Hojas
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	1	Hojas
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	1	Hojas
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	1	Frutos
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	4	Hojas
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	4	Indeterminado
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	2	Frutos
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	1	Otros
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	29	Frutos
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	1	Frutos
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	15	Frutos
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	8	Hojas
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	2	Hojas
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	1	Indeterminado
Mar-2010	24-Mar-2010	AV02554	MO02533	Bachue	F	AFD	SJ1	1	Hojas
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	1	Hojas
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	3	Hojas
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	1	Indeterminado
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	2	Hojas
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	2	Flores
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	2	Hojas
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	1	Indeterminado
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	1	Hojas
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	3	Hojas
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	6	Flores
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	1	Flores
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	2	Flores
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	2	Flores
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	1	Hojas
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	1	Hojas
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	10	Flores
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	11	Flores
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	20	Flores
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	8	Hojas
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	2	Hojas
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	1	Hojas
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	3	Hojas
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	5	Hojas
Mar-2010	25-Mar-2010	AV02556	MO02534	Pepa	F	AFD	SJ1	4	Flores
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	8	Hojas
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	4	Hojas
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	4	Frutos
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	1	Frutos
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	9	Frutos
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	12	Frutos
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	3	Frutos
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	1	Hojas
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	5	Frutos
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	1	Hojas
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	6	Hojas
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	1	Hojas
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	1	Hojas
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	2	Frutos
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	1	Hojas
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	1	Hojas
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	8	Hojas
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	1	Hojas
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	5	Frutos
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	12	Flores
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	7	Flores
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	1	Flores
Mar-2010	26-Mar-2010	AV02855	MO02785	Poleko	M	AM	SJ1	6	Frutos
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	9	Frutos
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	18	Frutos
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	3	Hojas
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	18	Hojas
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	2	Indeterminado
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	10	Hojas
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	13	Hojas
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	3	Hojas
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	8	Hojas
